subject_id,account_id,DATE_REPORTED,currency_code,REPAYMENT_FREQUENCY,NUMBER_OF_INSTALLMENTS,SANCTION_AMT,TOT_OUTSTD_BAL,OVER_DUE_AMT,AMOUNT_OF_INSTALLMENT,DATE_LATEST_PAY_RECEIVED,LAST_AMOUNT_PAID,DATE_ACC_OPEN,DATE_ACC_CLOSE,INSTALMENT_LOAN_TYPE,loan_status,ASSET_CLASSIFICATION,REASON_FOR_CLOSURE,NO_OF_DAYS_PAST_DUE,LOAN_TENURE,EXPECTED_END_DATE_OF_LOAN,CONDITION
1.10113E+17,2.20113E+15,8-Feb-18,TZS,MonthlyInstalments30Days,6,2000000,0,379486,400358,1-Sep-14,,15-Jun-13,,BusinessLoan,Existing,,,,,16-Dec-13,No
1.10117E+17,2.20117E+15,26-Feb-18,TZS,MonthlyInstalments30Days,60,10998000,9705892,0,291380,22-Jan-18,,27-Feb-17,1-Mar-22,ConsumerLoan,Existing,,,0,,1-Mar-22,No
1.10117E+17,2.20117E+15,26-Feb-18,TZS,MonthlyInstalments30Days,24,30000000,19930375,0,1613934,29-Jan-18,,19-Apr-17,5-May-19,ConsumerLoan,Existing,,,0,,5-May-19,No
1.10113E+17,2.20118E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,7889000,7595498,0,225948,28-Feb-18,,7-Dec-17,5-Dec-22,ConsumerLoan,Existing,,,0,,5-Dec-22,No
1.10114E+17,2.20114E+15,8-Mar-18,TZS,MonthlyInstalments30Days,77,4170000,1983360,0,110665,28-Feb-18,,16-Jan-13,20-May-19,ConsumerLoan,Existing,,,0,,20-May-19,No
1.10113E+17,2.20113E+15,8-Mar-18,TZS,MonthlyInstalments30Days,62,2720000,0,0,81519,28-Feb-17,,27-Jan-12,20-Mar-17,ConsumerLoan,TerminatedAccordingTheContract,,,0,,20-Mar-17,No
1.10113E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,25500000,24265411,0,730343,28-Feb-18,,7-Nov-17,5-Nov-22,ConsumerLoan,Existing,,,0,,5-Nov-22,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,6310000,5102838,0,180724,28-Feb-18,,31-Oct-16,5-Nov-21,ConsumerLoan,Existing,,,0,,5-Nov-21,No
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,46,3000000,701,701,102543,28-Feb-18,,23-Apr-14,20-Feb-18,ConsumerLoan,Existing,,,0,,20-Feb-18,No
1.10114E+17,2.20116E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,5200000,3463338,0,152264,28-Feb-18,,31-Mar-16,5-Apr-21,ConsumerLoan,Existing,,,0,,5-Apr-21,No
1.10117E+17,2.20118E+15,8-Mar-18,TZS,MonthlyInstalments30Days,73,75000000,74387878,0,1884460,21-Feb-18,,19-Dec-17,1-Jan-24,ConsumerLoan,Existing,,,0,,1-Jan-24,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,36,5000000,0,0,202961,6-Dec-17,,2-May-16,5-May-19,ConsumerLoan,TerminatedAccordingTheContract,,,0,,5-May-19,No
1.10113E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,3000000,23245,0,300000,26-Feb-18,,26-May-17,31-Dec-18,CreditCard,Existing,,,0,,31-Dec-18,No
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,4750000,2955910,0,132435,26-Feb-18,,20-Nov-15,5-Nov-20,ConsumerLoan,Existing,,,0,,5-Nov-20,No
1.10113E+17,2.20116E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,12890000,9798081,0,369181,28-Feb-18,,30-Jun-16,5-Jul-21,ConsumerLoan,Existing,,,0,,5-Jul-21,No
1.10113E+17,2.20113E+15,8-Mar-18,TZS,MonthlyInstalments30Days,29,15500000,4604189,4604189,464077,28-Feb-18,,9-Mar-12,1-Aug-14,ConsumerLoan,Existing,,,298,,1-Aug-14,Yes
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,10200000,8192766,0,270238,27-Feb-18,,19-Aug-16,1-Sep-21,ConsumerLoan,Existing,,,0,,1-Sep-21,No
1.10113E+17,2.20113E+15,8-Mar-18,TZS,MonthlyInstalments30Days,52,8100000,855682,855682,238000,26-Feb-18,,14-Sep-12,22-Dec-16,ConsumerLoan,Existing,,,108,,22-Dec-16,Yes
1.10114E+17,2.20118E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,9000000,8877848,0,257768,28-Feb-18,,2-Feb-18,5-Feb-23,ConsumerLoan,Existing,,,0,,5-Feb-23,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,30000000,12636811,0,794817,23-Feb-18,,9-Jan-17,1-Jan-22,ConsumerLoan,Existing,,,0,,1-Jan-22,No
1.10114E+17,2.20114E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,5100000,0,0,155994,28-Nov-16,,10-Feb-12,5-Mar-17,ConsumerLoan,TerminatedAccordingTheContract,,,0,,5-Mar-17,No
1.10118E+17,2.20118E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,5000000,5018082,0,143204,,,21-Feb-18,5-Mar-23,ConsumerLoan,Existing,,,0,,5-Mar-23,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,3000000,9605,0,300000,27-Jan-18,,31-May-16,31-Dec-18,CreditCard,Existing,,,0,,31-Dec-18,No
1.10113E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,72,6700000,3845163,0,179015,28-Feb-18,,24-Sep-14,20-Sep-20,ConsumerLoan,Existing,,,0,,20-Sep-20,No
1.10113E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,16200000,12163284,0,429201,23-Feb-18,,1-Jun-16,1-Jun-21,ConsumerLoan,Existing,,,0,,1-Jun-21,No
1.10113E+17,2.20113E+15,8-Mar-18,TZS,MonthlyInstalments30Days,62,3800000,0,0,105860,29-Dec-17,,14-Dec-12,20-Jan-18,ConsumerLoan,TerminatedAccordingTheContract,,,0,,20-Jan-18,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,10000000,8759756,0,1000000,5-Feb-18,,18-Mar-16,31-Dec-18,CreditCard,Existing,,,0,,31-Dec-18,No
1.10114E+17,2.20114E+15,8-Mar-18,TZS,MonthlyInstalments30Days,72,5653000,1285958,0,139294,28-Feb-18,,31-Oct-13,20-Oct-19,ConsumerLoan,Existing,,,0,,20-Oct-19,No
1.10114E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,10000000,7916735,0,286409,28-Feb-18,,23-Sep-16,5-Oct-21,ConsumerLoan,Existing,,,0,,5-Oct-21,No
1.10114E+17,2.20114E+15,8-Mar-18,TZS,MonthlyInstalments30Days,72,10819000,4931756,0,284568,28-Feb-18,,8-May-14,5-May-20,ConsumerLoan,Existing,,,0,,5-May-20,No
1.10115E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,36,3470000,2483629,0,132028,27-Feb-18,,20-Mar-17,5-Mar-20,ConsumerLoan,Existing,,,0,,5-Mar-20,No
1.10113E+17,2.20118E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,7013000,6986376,0,200859,28-Feb-18,,17-Jan-18,5-Feb-23,ConsumerLoan,Existing,,,0,,5-Feb-23,No
1.10113E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,18,9000000,8348404,8348404,247752,16-Feb-18,,28-Jul-16,9-Feb-18,ConsumerLoan,Existing,,,,,9-Feb-18,No
1.10113E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,1000000,0,0,100000,,,29-Aug-15,31-Dec-22,CreditCard,Existing,,,0,,31-Dec-22,No
1.10118E+17,2.20118E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,8000000,7973979,0,229127,23-Feb-18,,16-Jan-18,5-Feb-23,ConsumerLoan,Existing,,,0,,5-Feb-23,No
1.10115E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,3750000,23245,0,375000,26-Feb-18,,19-May-17,31-Dec-18,CreditCard,Existing,,,0,,31-Dec-18,No
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,19,3700000,2598107,2598107,105971,30-Nov-17,,12-May-15,29-Dec-16,ConsumerLoan,Existing,,,736,,29-Dec-16,Yes
1.10115E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,12,10000000,4389027,0,934741,22-Feb-18,,2-Aug-17,1-Aug-18,ConsumerLoan,Existing,,,0,,1-Aug-18,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,3000000,725785,0,300000,1-Mar-18,,8-Sep-17,31-Dec-18,CreditCard,Existing,,,0,,31-Dec-18,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,8800000,7053591,0,238550,28-Feb-18,,27-Dec-16,5-Dec-21,ConsumerLoan,Existing,,,0,,5-Dec-21,No
1.10113E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,9000000,4295155,0,235501,28-Feb-18,,20-Apr-15,5-Apr-20,ConsumerLoan,Existing,,,0,,5-Apr-20,No
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,29,8100000,6068291,6068291,231991,27-Dec-17,,30-Jun-15,13-Dec-17,ConsumerLoan,Existing,,,785,,13-Dec-17,Yes
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,9,15793000,15600665,15600665,427254,29-Nov-17,,8-Feb-17,10-Nov-17,ConsumerLoan,Existing,,,,,10-Nov-17,No
1.10113E+17,2.20114E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,4000000,1409948,0,117126,23-Feb-18,,14-Aug-14,20-Aug-19,ConsumerLoan,Existing,,,0,,20-Aug-19,No
1.10117E+17,2.20118E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,5217000,5090469,0,142864,28-Feb-18,,2-Jan-18,5-Jan-23,ConsumerLoan,Existing,,,0,,5-Jan-23,No
1.10113E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,6000000,5218222,0,600000,26-Feb-18,,24-Oct-17,31-Dec-18,CreditCard,Existing,,,0,,31-Dec-18,No
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,15000000,8115074,0,1500000,27-Feb-18,,22-Jun-15,31-Dec-22,CreditCard,Existing,,,0,,31-Dec-22,No
1.10114E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,24,7060000,5506283,0,379812,28-Feb-18,,25-Aug-17,5-Sep-19,ConsumerLoan,Existing,,,0,,5-Sep-19,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,5000000,4485333,0,136222,28-Feb-18,,19-Jul-17,5-Jul-22,ConsumerLoan,Existing,,,0,,5-Jul-22,No
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,15000000,4490,0,1500000,26-Feb-18,,31-Mar-15,31-Dec-22,CreditCard,Existing,,,0,,31-Dec-22,No
1.10113E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,48,3700000,0,0,123180,28-Feb-18,,29-Apr-14,20-Apr-18,ConsumerLoan,TerminatedAccordingTheContract,,,0,,20-Apr-18,No
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,4250000,2566211,0,121724,26-Feb-18,,20-May-15,5-Jun-20,ConsumerLoan,Existing,,,0,,5-Jun-20,No
1.10114E+17,2.20116E+15,8-Mar-18,TZS,MonthlyInstalments30Days,48,5500000,3652939,0,179695,28-Feb-18,,15-Aug-16,5-Aug-20,ConsumerLoan,Existing,,,0,,5-Aug-20,No
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,10000000,3081054,0,1000000,26-Feb-18,,9-Apr-15,31-Dec-22,CreditCard,Existing,,,0,,31-Dec-22,No
1.10117E+17,2.20118E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,8100000,7897302,0,220256,28-Feb-18,,21-Feb-18,5-Feb-23,ConsumerLoan,Existing,,,0,,5-Feb-23,No
1.10113E+17,2.20113E+15,8-Mar-18,TZS,MonthlyInstalments30Days,73,2700000,0,0,67641,28-Feb-18,,18-Apr-12,20-Apr-18,ConsumerLoan,TerminatedAccordingTheContract,,,0,,20-Apr-18,No
1.10116E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,20100000,16231672,0,526951,23-Feb-18,,16-Sep-16,1-Oct-21,ConsumerLoan,Existing,,,0,,1-Oct-21,No
1.10113E+17,2.20113E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,3813000,0,0,111650,1-Feb-17,,2-Jul-12,5-Jul-17,ConsumerLoan,TerminatedAccordingTheContract,,,0,,5-Jul-17,No
1.10118E+17,2.20117E+15,2-Mar-18,TZS,MonthlyInstalments30Days,36,20000001,11937778,345757,,2-Feb-18,,30-Jun-16,,LeasingFinancial,Existing,,,15,,30-Jul-19,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,0,0,0,0,2-Mar-17,,23-Nov-16,31-Dec-18,CreditCard,Existing,,,0,,31-Dec-18,No
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,7350000,4480918,0,200604,28-Feb-18,,17-Nov-15,5-Nov-20,ConsumerLoan,Existing,,,0,,5-Nov-20,No
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,15000000,1676553,0,1500000,26-Feb-18,,14-Apr-15,31-Dec-22,CreditCard,Existing,,,0,,31-Dec-22,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,19350000,15131739,0,512657,23-Feb-18,,27-Jul-16,1-Aug-21,ConsumerLoan,Existing,,,0,,1-Aug-21,No
1.10118E+17,2.20118E+15,2-Mar-18,TZS,MonthlyInstalments30Days,36,51600000,54581334,0,,26-Feb-18,,18-Nov-17,,LeasingFinancial,Existing,,,0,,18-Dec-20,No
1.10114E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,4000000,1870870,0,111072,23-Feb-18,,23-Feb-15,5-Mar-20,ConsumerLoan,Existing,,,0,,5-Mar-20,No
1.10118E+17,2.20117E+15,30-Apr-18,TZS,MonthlyInstalments30Days,12,1097571,87144,0,91464,25-Apr-18,,15-May-17,,BusinessLoan,Existing,,,0,,15-May-18,No
1.10118E+17,2.20118E+15,30-Apr-18,TZS,MonthlyInstalments30Days,0,400000,328796,0,82199,6-Apr-18,,9-Feb-18,,BusinessLoan,Existing,,,0,,27-Jul-18,No
1.10117E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,24,5400000,0,0,0,29-Mar-18,,21-Mar-16,29-Mar-18,ConsumerLoan,TerminatedAccordingTheContract,,,0,,28-Mar-18,No
1.10116E+17,2.20117E+15,30-Apr-18,TZS,MonthlyInstalments30Days,7,12296605,1673680,0,1756658,4-Apr-18,,26-Sep-17,,BusinessLoan,Existing,,,0,,3-May-18,No
1.10116E+17,2.20116E+15,30-Apr-18,TZS,MonthlyInstalments30Days,0,1200000,0,0,242759,27-Jul-16,,21-Dec-15,27-Jul-16,BusinessLoan,TerminatedAccordingTheContract,,,0,,6-Jun-16,No
1.10118E+17,2.20118E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,1900000,2676273,0,0,27-Mar-18,,23-Jun-17,,ConsumerLoan,Existing,,,0,,28-Jun-22,No
1.10117E+17,2.20118E+15,19-Apr-18,TZS,MonthlyInstalments30Days,9,1500000,1000002,0,166667,,,13-Dec-17,,BusinessLoan,Existing,,,0,,13-Sep-18,No
1.10113E+17,2.20116E+15,30-Apr-18,TZS,MonthlyInstalments30Days,9,2611990,275761,275761,290221,7-Aug-17,,29-Nov-16,,BusinessLoan,Existing,,,237,,3-May-18,Yes
1.10115E+17,2.20116E+15,30-Apr-18,TZS,MonthlyInstalments30Days,6,600000,0,0,123298,9-Jun-16,,8-Dec-15,9-Jun-16,BusinessLoan,TerminatedAccordingTheContract,,,0,,24-May-16,No
1.10118E+17,2.20118E+15,6-Apr-18,TZS,MonthlyInstalments30Days,12,7000000,5295337,0,0,28-Mar-18,,16-Nov-17,,BusinessLoan,Existing,,,0,,16-Nov-18,No
1.10116E+17,2.20118E+15,30-Apr-18,TZS,MonthlyInstalments30Days,12,4180917,1739443,0,348410,21-Apr-18,,17-Oct-17,,BusinessLoan,Existing,,,0,,17-Oct-18,No
1.10113E+17,2.20116E+15,30-Apr-18,TZS,MonthlyInstalments30Days,48,25848466,6612555,0,538509,30-Apr-18,,8-Jun-15,,OtherInstalmentOperation,Existing,,,0,,28-May-19,No
1.10117E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,4900000,7172631,0,0,27-Mar-18,,21-Aug-17,,ConsumerLoan,Existing,,,0,,28-Aug-22,No
1.10116E+17,2.20117E+15,30-Apr-18,TZS,MonthlyInstalments30Days,9,777707,302783,302783,86412,30-Oct-17,,19-Apr-17,,BusinessLoan,Existing,,,193,,3-May-18,Yes
1.10117E+17,2.20118E+15,30-Apr-18,TZS,MonthlyInstalments30Days,7,1233460,167142,0,176209,18-Apr-18,,17-Oct-17,,BusinessLoan,Existing,,,0,,17-May-18,No
1.10118E+17,2.20118E+15,30-Apr-18,TZS,MonthlyInstalments30Days,12,5622276,3251872,0,468523,5-Apr-18,,30-Dec-17,,BusinessLoan,Existing,,,0,,7-Jan-19,No
1.10117E+17,2.20116E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,5000000,1904507,0,0,27-Mar-18,,27-Jun-14,,ConsumerLoan,Existing,,,0,,28-Jun-19,No
1.10113E+17,2.20115E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,9200000,7555663,0,0,27-Mar-18,,13-Nov-15,,ConsumerLoan,Existing,,,0,,28-Nov-20,No
1.10117E+17,2.20117E+15,30-Apr-18,TZS,MonthlyInstalments30Days,12,2058184,466502,0,171516,16-Apr-18,,14-Jul-17,,BusinessLoan,Existing,,,0,,16-Jul-18,No
1.10113E+17,2.20116E+15,30-Apr-18,TZS,MonthlyInstalments30Days,0,900000,0,0,182069,23-Jun-16,,7-Jan-16,23-Jun-16,BusinessLoan,TerminatedAccordingTheContract,,,0,,23-Jun-16,No
1.10118E+17,2.20118E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,11500000,17151344,0,0,27-Mar-18,,18-Oct-17,,ConsumerLoan,Existing,,,0,,28-Oct-22,No
1.10114E+17,2.20113E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,8000000,3656653,0,0,27-Mar-18,,9-Oct-14,,ConsumerLoan,Existing,,,0,,28-Oct-19,No
1.10114E+17,2.20116E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,6600000,6819526,0,0,27-Mar-18,,10-Jun-16,,ConsumerLoan,Existing,,,0,,28-Jun-21,No
1.10113E+17,2.20117E+15,30-Apr-18,TZS,MonthlyInstalments30Days,0,700000,0,0,142503,15-Jun-17,,19-Dec-16,15-Jun-17,BusinessLoan,TerminatedAccordingTheContract,,,0,,19-Jun-17,No
1.10114E+17,2.20113E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,3200000,2437769,0,0,27-Mar-18,,25-Sep-15,,ConsumerLoan,Existing,,,0,,28-Sep-20,No
1.10116E+17,2.20118E+15,30-Apr-18,TZS,MonthlyInstalments30Days,12,9224843,6058277,0,768737,16-Apr-18,,16-Feb-18,,BusinessLoan,Existing,,,0,,18-Feb-19,No
1.10116E+17,2.20117E+15,30-Apr-18,TZS,MonthlyInstalments30Days,0,500000,0,0,102749,22-Jun-17,,14-Dec-16,22-Jun-17,BusinessLoan,TerminatedAccordingTheContract,,,0,,14-Jun-17,No
1.10116E+17,2.20116E+15,6-Apr-18,TZS,MonthlyInstalments30Days,36,7400000,1070111,0,0,27-Mar-18,,12-Aug-15,,ConsumerLoan,Existing,,,0,,28-Aug-18,No
1.10114E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,10000000,11876132,0,0,27-Mar-18,,3-Nov-16,,ConsumerLoan,Existing,,,0,,28-Nov-21,No
1.10118E+17,2.20118E+15,19-Apr-18,TZS,MonthlyInstalments30Days,6,400000,200002,0,66667,,,22-Dec-17,,BusinessLoan,Existing,,,0,,22-Jun-18,No
1.10117E+17,2.20118E+15,19-Apr-18,TZS,MonthlyInstalments30Days,8,1600000,800000,0,200000,,,9-Nov-17,,BusinessLoan,Existing,,,0,,9-Jul-18,No
1.10118E+17,2.20118E+15,6-Apr-18,TZS,MonthlyInstalments30Days,12,2200000,1248187,0,0,25-Mar-18,,25-Sep-17,,BusinessLoan,Existing,,,0,,25-Sep-18,No
1.10116E+17,2.20116E+15,30-Apr-18,TZS,MonthlyInstalments30Days,0,400000,0,0,82199,23-Mar-17,,6-Oct-16,23-Mar-17,BusinessLoan,TerminatedAccordingTheContract,,,0,,23-Mar-17,No
1.10118E+17,2.20118E+15,6-Apr-18,TZS,MonthlyInstalments30Days,1,100000,106000,0,0,,,29-Mar-18,,ConsumerLoan,Existing,,,0,,29-Apr-18,No
1.10115E+17,2.20118E+15,30-Apr-18,TZS,MonthlyInstalments30Days,5,1000000,0,0,202299,27-Apr-18,,10-Nov-17,27-Apr-18,BusinessLoan,TerminatedAccordingTheContract,,,0,,27-Apr-18,No
1.10116E+17,2.20116E+15,30-Apr-18,TZS,MonthlyInstalments30Days,0,1000000,0,0,205497,27-Oct-16,,11-May-16,27-Oct-16,BusinessLoan,TerminatedAccordingTheContract,,,0,,26-Oct-16,No
1.10113E+17,2.20113E+15,6-Apr-18,TZS,MonthlyInstalments30Days,48,3000000,15820,0,0,27-Mar-18,,24-Apr-14,,ConsumerLoan,Existing,,,0,,28-Apr-18,No
1.10114E+17,2.20114E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,20000000,8191081,0,0,27-Mar-18,,29-Aug-14,,ConsumerLoan,Existing,,,0,,28-Sep-19,No
1.10118E+17,2.20118E+15,30-Apr-18,TZS,MonthlyInstalments30Days,6,1000000,196498,0,195969,3-Apr-18,,3-Nov-17,,BusinessLoan,Existing,,,0,,3-May-18,No
1.10117E+17,2.20117E+15,19-Apr-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,150000,0,150000,150000,,,16-Jan-17,,BusinessLoan,Existing,,,197,,16-Sep-17,Yes
1.10117E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,10400000,8817164,0,0,27-Mar-18,,7-Nov-15,,ConsumerLoan,Existing,,,0,,28-Nov-20,No
1.10113E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,12,3000000,1985752,0,0,21-Mar-18,,18-Oct-17,,BusinessLoan,Existing,,,0,,18-Oct-18,No
1.10116E+17,2.20116E+15,30-Apr-18,TZS,MonthlyInstalments30Days,5,1000000,577804,3,202299,24-Oct-16,,16-May-16,30-Aug-17,BusinessLoan,TerminatedInAdvanceIncorrectly,,,604,,31-Oct-16,Yes
1.10113E+17,2.20116E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,15500000,13962277,0,0,27-Mar-18,,10-Feb-16,,ConsumerLoan,Existing,,,0,,28-Feb-21,No
1.10117E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,6500000,4786661,0,0,27-Mar-18,,13-Aug-15,,ConsumerLoan,Existing,,,0,,28-Aug-20,No
1.10117E+17,2.20117E+15,19-Apr-18,TZS,MonthlyInstalments30Days,10,500000,0,426000,50000,,,17-May-17,,BusinessLoan,Existing,,,258,,17-Mar-18,Yes
1.10117E+17,2.20118E+15,19-Apr-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,1700000,1700000,0,1700000,,,16-Dec-17,,BusinessLoan,Existing,,,0,,16-Aug-18,No
1.10118E+17,2.20118E+15,30-Apr-18,TZS,MonthlyInstalments30Days,6,800000,785263,0,156775,6-Apr-18,,6-Mar-18,,BusinessLoan,Existing,,,0,,6-Sep-18,No
1.10114E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,46,13277312,8388170,0,0,27-Mar-18,,28-Mar-16,,ConsumerLoan,Existing,,,0,,28-Jan-20,No
1.10117E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,50,8508146,6719000,0,0,31-Mar-18,,25-Jul-16,,ConsumerLoan,Existing,,,0,,28-Aug-20,No
1.10116E+17,2.20116E+15,6-Apr-18,TZS,MonthlyInstalments30Days,36,4000000,433829,0,0,27-Mar-18,,22-Jun-15,,ConsumerLoan,Existing,,,0,,28-Jun-18,No
1.10117E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,48,3500000,1336562,0,0,27-Mar-18,,24-Apr-15,,ConsumerLoan,Existing,,,0,,28-Apr-19,No
1.10117E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,52,8891034,7818261,198905,0,16-Mar-18,,25-Jul-16,,ConsumerLoan,Existing,,,6,,28-Oct-20,No
1.10113E+17,2.20113E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,9500000,6754652,0,0,27-Mar-18,,5-Aug-15,,ConsumerLoan,Existing,,,0,,28-Aug-20,No
1.10114E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,15,9000000,0,0,0,19-Mar-18,,30-Dec-16,19-Mar-18,ConsumerLoan,TerminatedInAdvanceCorrectly,,,0,,28-Apr-18,No
1.10115E+17,2.20117E+15,30-Apr-18,TZS,MonthlyInstalments30Days,72,2300000,2160724,0,80225,20-Jan-18,,1-Mar-17,,ConsumerLoan,Existing,,,0,,1-Mar-23,No
1.10114E+17,2.20116E+15,30-Apr-18,TZS,MonthlyInstalments30Days,0,1500000,0,0,308246,20-Oct-16,,5-May-16,20-Oct-16,BusinessLoan,TerminatedAccordingTheContract,,,0,,20-Oct-16,No
1.10117E+17,2.20118E+15,6-Apr-18,TZS,MonthlyInstalments30Days,12,5000000,4233434,0,0,15-Mar-18,,15-Dec-17,,BusinessLoan,Existing,,,0,,15-Dec-18,No
1.10113E+17,2.20113E+15,6-Apr-18,TZS,MonthlyInstalments30Days,36,18400000,1239928,0,0,27-Mar-18,,20-May-15,,ConsumerLoan,Existing,,,0,,28-May-18,No
1.10117E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,7900000,10473091,0,0,27-Mar-18,,6-Apr-17,,ConsumerLoan,Existing,,,0,,28-Apr-22,No
1.10118E+17,2.20118E+15,6-Apr-18,TZS,MonthlyInstalments30Days,72,29300000,37498525,0,0,23-Mar-18,,26-Jan-18,,ConsumerLoan,Existing,,,0,,25-Feb-24,No
1.10118E+17,2.20118E+15,5-Apr-18,TZS,MonthlyInstalments30Days,6,500000,333334,0,83333,21-Jun-18,,21-Dec-17,,BusinessLoan,Existing,,,0,,21-Jun-18,No
1.10118E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,48,3100000,2306891,66609,102787,,,19-Sep-16,19-Sep-20,ConsumerLoan,Existing,,,49,,19-Sep-20,No
1.10114E+17,2.20115E+15,7-May-18,TZS,MonthlyInstalments30Days,60,5800000,2513333,0,169167,,,22-Jun-15,22-Jun-20,ConsumerLoan,Existing,,,0,,22-Jun-20,No
1.10115E+17,2.20116E+15,7-May-18,TZS,MonthlyInstalments30Days,30,3000000,2049814,889559,132420,,,24-Jun-16,30-Dec-18,ConsumerLoan,Existing,,,283,,30-Dec-18,Yes
